,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
8943,Through My Window,(2022),TV-MA,116 min,"Comedy, Drama, Romance            ",5.5,,"12,582",,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections."
8944,Wrong Turn,(2021),R,109 min,"Horror, Thriller            ",5.5,46        ,"33,331",,"Friends hiking the Appalachian Trail are confronted by 'The Foundation', a community of people who have lived in the mountains for hundreds of years."
8945,Resident Evil: The Final Chapter,(2016),R,107 min,"Action, Horror, Sci-Fi            ",5.5,49        ,"97,251",$26.83M,"Alice returns to where the nightmare began: The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse."
8946,Willy's Wonderland,(2021),16+,88 min,"Action, Comedy, Horror            ",5.5,44        ,"32,709",,"A quiet drifter is tricked into a janitorial job at the now condemned Willy's Wonderland. The mundane tasks suddenly become an all-out fight for survival against wave after wave of demonic animatronics. Fists fly, kicks land, titans clash -- and only one side will make it out alive."
8947,Piranha 3D,(2010),R,88 min,"Comedy, Horror            ",5.5,53        ,"93,819",$25.00M,"After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents."
8948,Friday the 13th,(2009),R,97 min,"Horror, Mystery, Thriller            ",5.5,34        ,"111,586",$65.00M,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.
8949,The Hot Chick,(2002),PG-13,104 min,"Comedy, Fantasy            ",5.5,29        ,"98,626",$35.08M,"An attractive and popular teenager, who is mean-spirited toward others, finds herself in the body of an older man, and must find a way to get back to her original body."
8950,Your Highness,(2011),R,102 min,"Action, Adventure, Comedy            ",5.5,31        ,"102,798",$21.60M,"When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous."
8951,The Core,(2003),PG-13,135 min,"Action, Adventure, Sci-Fi            ",5.5,48        ,"104,067",$31.19M,The only way to save Earth from catastrophe is to drill down to the core and set it spinning again.
8952,Ghost Ship,(2002),R,91 min,"Horror, Mystery, Thriller            ",5.5,28        ,"104,570",$30.11M,"A salvage crew discovers a long-lost 1962 passenger ship floating lifeless in a remote region of the Bering Sea, and soon notices that its long-dead inhabitants may still be on board."
8953,The 355,(2022),PG-13,122 min,"Action, Thriller            ",5.5,40        ,"32,914",,"When a top-secret weapon falls into mercenary hands, a wild-card C.I.A. agent joins forces with three international agents on a mission to retrieve it, while staying a step ahead of a mysterious woman who's tracking their every move."
8954,House at the End of the Street,(2012),PG-13,101 min,"Drama, Horror, Thriller            ",5.5,31        ,"78,768",$31.61M,"After moving with her mother to a small town, a teenager finds that an accident happened in the house at the end of the street. Things get more complicated when she befriends a boy. A double murder is not an accident."
8955,The Cloverfield Paradox,(2018),PG-13,102 min,"Action, Adventure, Horror            ",5.5,37        ,"108,691",,"Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality."
8956,Halloween Kills,(2021),R,105 min,"Horror, Thriller            ",5.5,42        ,"90,419",$92.00M,Surviving victims of Michael Myers form a vigilante mob and vow to end his reign of terror.
8957,Senior Year,(2022),R,111 min,"Comedy, Drama            ",5.5,47        ,"40,572",,"A cheerleading stunt gone wrong landed her in a 20-year coma. Now she's 37, newly awake and ready to live out her high school dream: becoming prom queen."
8958,Snakes on a Plane,(2006),R,105 min,"Action, Adventure, Crime            ",5.5,58        ,"141,817",$34.02M,"An FBI agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss."
8959,Green Lantern,(2011),PG-13,114 min,"Action, Adventure, Sci-Fi            ",5.5,39        ,"289,688",$116.60M,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps."
8960,George of the Jungle,(1997),PG,92 min,"Action, Adventure, Comedy            ",5.5,53        ,"81,538",$105.26M,A man raised in the jungle by apes falls in love with a wealthy American heiress.
8961,Mom and Dad,(2017),R,86 min,"Comedy, Horror, Thriller            ",5.5,59        ,"25,366",,A teenage girl and her younger brother must survive a wild 24 hours during which a mass hysteria of unknown origin causes parents to turn violently on their own kids.
8962,Scary Movie 3,(2003),PG-13,84 min,Comedy            ,5.5,49        ,"151,937",$110.00M,"Cindy must investigate mysterious crop circles and video tapes, and help the President in preventing an alien invasion."
8963,"Dude, Where's My Car?",(2000),PG-13,83 min,"Comedy, Mystery, Sci-Fi            ",5.5,30        ,"142,606",$46.73M,Two potheads wake up after a night of partying and cannot remember where they parked their car.
8964,Hostel: Part II,(2007),R,94 min,Horror            ,5.5,46        ,"92,742",$17.61M,Three American college students studying abroad are lured to a Slovakian hostel and discover the grim reality behind it.
8965,Gretel & Hansel,(2020),PG-13,87 min,"Fantasy, Horror, Mystery            ",5.5,64        ,"32,296",$15.35M,"A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil."
8966,The Scorpion King,(2002),PG-13,92 min,"Action, Adventure, Fantasy            ",5.5,45        ,"141,759",$91.05M,"A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown."
8967,Saw 3D,(2010),R,90 min,"Horror, Mystery            ",5.5,24        ,"101,853",$45.71M,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror."
8968,The Day the Earth Stood Still,(2008),PG-13,104 min,"Adventure, Drama, Sci-Fi            ",5.5,40        ,"173,865",$79.37M,A remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit Earth.
8969,Under Siege 2: Dark Territory,(1995),R,100 min,"Action, Adventure, Thriller            ",5.5,52        ,"48,384",$50.02M,"Casey Ryback hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive US satellite."
8970,High-Rise,(2015),R,119 min,"Drama, Sci-Fi            ",5.5,65        ,"43,893",$0.34M,Life for the residents of a tower block begins to run out of control.
8971,The Beach Bum,(2019),R,95 min,Comedy            ,5.5,55        ,"23,653",$3.49M,A rebellious stoner named Moondog lives life by his own rules.
8972,Employee of the Month,(2006),PG-13,103 min,"Comedy, Romance            ",5.5,36        ,"49,031",$28.44M,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work, in order to gain the affections of a new female employee."
8973,Peninsula,(2020),Not Rated,116 min,"Action, Horror, Thriller            ",5.5,51        ,"34,967",$1.23M,"A zombie virus has in the last 4 years spread to all South Korea. 4 Koreans in Hong Kong sail through the blockade to Incheon for USD20,000,000 on a truck."
8974,Mortdecai,(2015),R,107 min,"Action, Adventure, Comedy            ",5.5,27        ,"74,786",$7.61M,"Juggling angry Russians, the British Mi5, and an international terrorist, debonair art dealer and part-time rogue Charlie Mortdecai races to recover a stolen painting rumored to contain a code that leads to lost gold."
8975,Eight Legged Freaks,(2002),PG-13,99 min,"Action, Adventure, Comedy            ",5.5,53        ,"58,710",$17.32M,Venomous spiders get exposed to a noxious chemical that causes them to grow to monumental proportions.
8976,The Lizzie McGuire Movie,(2003),PG,94 min,"Adventure, Comedy, Family            ",5.5,56        ,"40,758",$42.73M,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true."
8977,Sweet Girl,(2021),R,110 min,"Action, Drama, Thriller            ",5.5,46        ,"33,369",,A devastated husband vows to bring justice to the people responsible for his wife's death while protecting the only family he has left: his daughter.
8978,My Father the Hero,(1994),PG,90 min,"Comedy, Romance            ",5.5,42        ,"11,448",$25.48M,A teenage girl on vacation in the Bahamas with her divorced father tries to impress a potential boyfriend by saying that her father is actually her lover.
8979,Lara Croft: Tomb Raider - The Cradle of Life,(2003),PG-13,117 min,"Action, Adventure, Fantasy            ",5.5,43        ,"141,392",$65.66M,"Adventurer Lara Croft goes on a quest to save the mythical Pandora's Box, before an evil scientist finds it, and recruits a former Marine turned mercenary to assist her."
8980,Don't Hang Up,(2016),R,83 min,"Horror, Thriller            ",5.5,,"15,685",,"An evening of drunken prank calls becomes a nightmare for two teenagers when a stranger turns their own game against them, with deadly consequences."
8981,Beverly Hills Cop III,(1994),R,104 min,"Action, Comedy, Crime            ",5.5,16        ,"84,103",$42.61M,"Axel Foley, while investigating a car theft ring, comes across something much bigger than that: the same men who killed his boss are running a counterfeit money ring out of a theme park in Los Angeles."
8982,Inheritance,(I) (2020),TV-MA,111 min,"Drama, Mystery, Thriller            ",5.5,31        ,"17,482",,"The patriarch of a wealthy and powerful family suddenly passes away, leaving his daughter with a shocking secret inheritance that threatens to unravel and destroy the family."
8983,The Wiz,(1978),G,134 min,"Adventure, Family, Fantasy            ",5.5,53        ,"15,931",$21.05M,"An adaptation of ""The Wizard of Oz"" that tries to capture the essence of the African-American experience."
8984,Volcano,(1997),PG-13,104 min,"Action, Drama, Sci-Fi            ",5.5,55        ,"78,902",$49.32M,A volcano erupts in downtown Los Angeles and a city official and a seismologist try to stop its inevitable flow through the city.
8985,Virtuosity,(1995),R,106 min,"Action, Crime, Sci-Fi            ",5.5,39        ,"31,126",$24.05M,"When a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror."
8986,Brahmastra Part One: Shiva,(2022),M,167 min,"Action, Adventure, Fantasy            ",5.5,57        ,"108,421",,"This is the story of Shiva who sets out in search of love and self-discovery. During his journey, he has to face many evil forces that threaten our existence."
8987,Havoc,(2005),R,85 min,"Crime, Drama            ",5.5,,"19,717",,Two affluent suburban girls clash with the Latino gang culture of East Los Angeles.
8988,Lady in the Water,(2006),PG-13,110 min,"Drama, Fantasy, Mystery            ",5.5,36        ,"101,693",$42.29M,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world."
8989,Seventh Son,(I) (2014),PG-13,102 min,"Action, Adventure, Fantasy            ",5.5,30        ,"78,932",$17.22M,"When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him."
8990,Hick,(2011),R,99 min,"Comedy, Drama            ",5.5,28        ,"20,317",,A Nebraska teen gets more than she bargained for when she sets out for the bright lights of Las Vegas.
8991,Star Trek V: The Final Frontier,(1989),PG,107 min,"Action, Adventure, Fantasy            ",5.5,43        ,"62,061",$52.21M,Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.
8992,Pompeii,(I) (2014),PG-13,105 min,"Action, Adventure, Drama            ",5.5,39        ,"113,544",$23.22M,"A slave-turned-gladiator finds himself in a race against time to save his true love, who has been betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts, he must fight to save his beloved as Pompeii crumbles around him."
8993,Monster-in-Law,(2005),PG-13,101 min,"Comedy, Romance            ",5.5,31        ,"63,487",$82.93M,"The love life of Charlotte is reduced to an endless string of disastrous blind dates, until she meets the perfect man, Kevin. Unfortunately, his merciless mother will do anything to destroy their relationship."
8994,Dreamcatcher,(2003),R,134 min,"Drama, Horror, Sci-Fi            ",5.5,35        ,"94,399",$33.72M,Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.
8995,Laal Singh Chaddha,(2022),PG-13,159 min,"Comedy, Drama, Romance            ",5.5,46        ,"175,522",,"Laal Singh Chaddha, a simple man whose extraordinary journey will fill you with love, warmth, happiness and will also make you laugh."
8996,Just Married,(2003),PG-13,95 min,"Comedy, Romance            ",5.5,28        ,"72,544",$56.13M,"A young newlywed couple honeymoon in Europe, where obstacles challenge their ability to sustain the marriage."
8997,Cheaper by the Dozen 2,(2005),PG,94 min,"Adventure, Comedy, Family            ",5.5,34        ,"60,743",$82.57M,The Bakers find themselves competing with a rival family of eight children while on vacation.
8998,The Omen,(2006),R,110 min,"Drama, Fantasy, Horror            ",5.5,43        ,"60,655",$54.61M,An American official realizes that his young son may literally be the Devil incarnate.
8999,The Last Days on Mars,(2013),R,98 min,"Adventure, Horror, Sci-Fi            ",5.5,46        ,"37,927",$0.02M,A group of astronaut explorers succumb one by one to a mysterious and terrifying force while collecting specimens on Mars.
9000,Hellraiser III: Hell on Earth,(1992),R,97 min,Horror            ,5.5,50        ,"33,195",$12.53M,An investigative reporter must send the newly unbound Pinhead and his legions back to Hell.
9001,Little,(I) (2019),PG-13,109 min,"Comedy, Fantasy, Romance            ",5.5,49        ,"14,021",$40.67M,A woman is transformed into her younger self at a point in her life when the pressures of adulthood become too much to bear.
9002,Rumor Has It...,(2005),PG-13,97 min,"Comedy, Drama, Romance            ",5.5,35        ,"59,927",$43.00M,"Sarah Huttinger is a woman who learns that her family was the inspiration for the book and film ""The Graduate"" -- and that she just might be the offspring of the well-documented event."
9003,Navy Seals,(1990),R,113 min,"Action, Adventure, Thriller            ",5.5,38        ,"17,354",$25.07M,A battle-hardened SEAL Team set off on a mission to destroy a shipment of US-built Stinger missiles that have fallen into terrorist hands.
9004,Home Sweet Hell,(2015),R,98 min,"Comedy, Crime, Thriller            ",5.5,22        ,"15,956",,"Don Champagne seems to have it all, but when his wife, Mona, learns of his affair with a pretty new salesgirl, she will stop at nothing to maintain their storybook life."
9005,Collateral Damage,(2002),R,108 min,"Action, Drama, Thriller            ",5.5,33        ,"76,415",$40.08M,"After his family is killed by a terrorist act, a firefighter goes in search of the one responsible."
9006,The Big Green,(1995),PG,100 min,"Comedy, Family, Sport            ",5.5,,"10,546",$17.73M,"A teacher on exchange from England is placed in an underachieving Texas school, where she coaches the students in soccer, improving their self-esteem and leading to unexpected success."
9007,Wine Country,(2019),R,103 min,"Adventure, Comedy, Drama            ",5.5,56        ,"22,115",,"During a vacation to Napa Valley, a group of long time friends reunite and revisit past choices in this hilarious and heartfelt comedy from director Amy Poehler."
9008,Diana,(2013),PG-13,113 min,"Biography, Drama, Romance            ",5.5,35        ,"20,613",$0.33M,"During the last two years of her life, Princess Diana embarks on a final rite of passage: a secret love affair with Pakistani heart surgeon Hasnat Khan."
9009,The Bounty Hunter,(I) (2010),PG-13,110 min,"Action, Comedy, Romance            ",5.5,22        ,"130,821",$67.06M,"A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives adventure."
9010,Cherry 2000,(1987),PG-13,99 min,"Action, Adventure, Comedy            ",5.5,59        ,"10,170",$0.01M,"In 2017, a successful businessman travels to the ends of the earth to find that the perfect woman is always under his nose. He hires a sexy renegade tracker to find an exact duplicate of his android wife."
9011,All the Boys Love Mandy Lane,(2006),R,90 min,"Horror, Mystery, Thriller            ",5.5,44        ,"33,943",,"A group of high-schoolers invite Mandy Lane, an innocent, desirable girl, to a weekend party on a secluded ranch. While the festivities rage on, the number of revelers begins to drop mysteriously."
9012,The Ward,(2010),R,89 min,"Horror, Mystery, Thriller            ",5.5,38        ,"43,589",,An institutionalized young woman becomes terrorized by a ghost.
9013,Little Fockers,(2010),PG-13,98 min,"Comedy, Romance            ",5.5,27        ,"115,574",$148.38M,"Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?"
9014,Hotel for Dogs,(2009),PG,100 min,"Comedy, Family            ",5.5,51        ,"24,246",$73.03M,Two kids secretly take in stray dogs at a vacant hotel.
9015,Beastly,(2011),PG-13,86 min,"Drama, Fantasy, Romance            ",5.5,40        ,"78,685",$27.87M,"A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love."
9016,Beverly Hills Ninja,(1997),PG-13,88 min,"Action, Comedy            ",5.5,27        ,"42,701",$31.24M,A man tries to rescue a woman with a little help from his half brother.
9017,Dickie Roberts: Former Child Star,(2003),PG-13,98 min,Comedy            ,5.5,36        ,"15,136",$22.73M,A thirty-something former child star hires a foster family to re-create the childhood he never had.
9018,Stuart Little 2,(2002),PG,77 min,"Animation, Adventure, Comedy            ",5.5,66        ,"56,299",$64.96M,Stuart and Snowbell set out across town to rescue a friend.
9019,Once Bitten,(1985),PG-13,94 min,"Comedy, Drama, Fantasy            ",5.5,64        ,"15,538",$10.00M,"A vampire Countess needs to drink the blood of a virgin in order to keep her eternal beauty. It seems that all is hopeless, until she bumps into Mark Kendall."
9020,Big Fat Liar,(2002),PG,88 min,"Adventure, Comedy, Family            ",5.5,36        ,"38,313",$48.36M,"Fourteen-year-old Jason Shepherd has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf steals his class paper and turns it into a smash hit movie, no one believes Jason's latest tall tale."
9021,Ladybugs,(1992),PG-13,90 min,"Comedy, Sport            ",5.5,36        ,"10,128",$14.80M,"To climb the corporate ladder to success, a guy agrees to coach the company's all-girls soccer team with the help of his secret weapon: his fiancee's son."
9022,Sleepaway Camp II: Unhappy Campers,(1988),R,80 min,"Comedy, Horror            ",5.5,,"12,475",,"Angela, supposedly reformed and living under an assumed surname, is working at a summer camp. However, when the campers start misbehaving, she soon reverts to her old ways."
9023,Iron Eagle,(1986),PG-13,117 min,"Action, Thriller, War            ",5.5,41        ,"15,294",$24.16M,"A young pilot plans a rescue mission when his father, an Air Force Colonel, is shot down over enemy territory and captured."
9024,V/H/S/94,(2021),R,103 min,"Horror, Mystery, Thriller            ",5.5,63        ,"10,675",,A police S.W.A.T. team investigate a mysterious VHS tape and discover a sinister cult that has pre-recorded material which uncovers a nightmarish conspiracy.
9025,When in Rome,(2010),PG-13,91 min,"Comedy, Romance            ",5.5,25        ,"63,430",$32.67M,"Beth is a young, ambitious New Yorker who is completely unlucky in love. However, on a whirlwind trip to Rome, she impulsively steals some coins from a reputed fountain of love, and is then aggressively pursued by a band of suitors."
9026,The Innkeepers,(2011),R,101 min,"Drama, Horror, Mystery            ",5.5,64        ,"36,221",$0.08M,"During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay."
9027,Whatever It Takes,(2000),PG-13,94 min,"Comedy, Drama, Romance            ",5.5,20        ,"11,269",$8.74M,A modern-day remake of the Cyrano DeBergerac tale.
9028,From Prada to Nada,(2011),PG-13,107 min,"Action, Comedy, Drama            ",5.5,39        ,"15,362",$3.02M,"A Latina spin on Jane Austen's ""Sense and Sensibility"": two spoiled sisters who have been left penniless after their father's sudden death are forced to move in with their estranged aunt in East Los Angeles."
9029,King of Thieves,(2018),R,108 min,"Biography, Crime, Drama            ",5.5,48        ,"15,645",,"A true crime movie about a crew of retired crooks who pull off a major heist in London's jewelry district. What starts off as their last criminal hurrah, quickly turns into a brutal nightmare due to greed."
9030,Whiteout,(2009),R,101 min,"Action, Crime, Mystery            ",5.5,,"39,632",$10.28M,U.S. Marshal Carrie Stetko tracks a killer in Antarctica as the sun is about to set for six months.
9031,Amityville II: The Possession,(1982),R,104 min,Horror            ,5.5,34        ,"12,158",$12.53M,"A dysfunctional family moves into a new house, which proves to be satanic, resulting in the demonic possession of their teenage son."
9032,Babylon A.D.,(2008),PG-13,90 min,"Action, Adventure, Sci-Fi            ",5.5,26        ,"97,089",$22.53M,Veteran-turned-mercenary Toorop takes the high-risk job of escorting a woman from Russia to America. Little does he know that she is host to an organism that a cult wants to harvest in order to produce a genetically modified Messiah.
9033,American Renegades,(2017),PG-13,106 min,"Action, Adventure, Crime            ",5.5,33        ,"10,370",,A team of Navy SEALs discover an underwater treasure in a Bosnian lake.
9034,Deadgirl,(2008),R,101 min,Horror            ,5.5,36        ,"19,395",,Two high school boys discover an imprisoned woman in an abandoned mental asylum who cannot die.
9035,The Girlfriend Experience,(2009),R,77 min,Drama            ,5.5,66        ,"16,931",$0.70M,"A drama set in the days leading up to the 2008 Presidential election, and centered on a high-end Manhattan call girl meeting the challenges of her boyfriend, her clients, and her work."
9036,Critters 2: The Main Course,(1988),PG-13,86 min,"Comedy, Horror, Sci-Fi            ",5.5,48        ,"16,014",$3.81M,"Eggs of the small but voracious alien creatures called Crites are left behind on earth and, after hatching, set their appetites on the small farm town of Grover's Bend."
9037,Cop Out,(2010),R,107 min,"Action, Comedy, Crime            ",5.5,31        ,"89,241",$44.88M,"Jimmy's rare baseball card is robbed. Since it's his only hope to pay for his daughter's upcoming wedding, he recruits his cop partner Paul to track down the robber, a memorabilia-obsessed gangster."
9038,The Last Summer,(2019),TV-14,109 min,"Comedy, Romance            ",5.5,,"13,730",,"Standing on the precipice of adulthood, a group of friends navigate new relationships, while reexamining others, during their final summer before college."
9039,The Whole Ten Yards,(2004),PG-13,98 min,"Comedy, Crime, Thriller            ",5.5,24        ,"57,338",$16.32M,"Jimmy the Tulip's (Bruce Willis) quiet new life is shaken up by his old pal Oz (Matthew Perry), whose wife (Natasha Henstridge) has been kidnapped by a Hungarian mob. The Tulip and his wife Jill (Amanda Peet) spring into action."
9040,Action Jackson,(1988),R,96 min,"Action, Comedy, Crime            ",5.5,36        ,"11,766",$20.26M,Vengeance drives a tough Detroit cop to stay on the trail of a power-hungry auto magnate who is systematically eliminating his competition.
9041,Volunteers,(1985),R,107 min,"Adventure, Comedy            ",5.5,55        ,"10,018",$19.88M,"1962, after Yale graduation, womanizing Lawrence flees a gambling debt that his rich dad won't pay. He takes his roomie's place as Peace Corps Volunteer in Thai Golden Triangle with 2 other PCVs. Will he survive 2 years?"
9042,Joe's Apartment,(1996),PG-13,80 min,"Comedy, Fantasy, Musical            ",5.5,,"13,854",$4.61M,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches."
9043,Tom and Huck,(1995),PG,97 min,"Adventure, Comedy, Drama            ",5.5,,"11,261",$23.74M,Two best friends witness a murder and embark on a series of adventures in order to prove the innocence of the man wrongly accused of the crime.
9044,Cube²: Hypercube,(2002),R,94 min,"Horror, Mystery, Sci-Fi            ",5.5,,"68,598",,"Eight strangers awaken with no memory, in a puzzling cube-shaped room where the laws of physics do not always apply."
9045,Shocker,(1989),R,109 min,"Comedy, Horror, Thriller            ",5.5,51        ,"17,009",$16.55M,"After being sent to the electric chair, a serial killer uses electricity to come back from the dead and carry out his vengeance on the football player who turned him in to the police."
9046,Forces of Nature,(1999),PG-13,105 min,"Comedy, Romance            ",5.5,46        ,"35,055",$52.89M,A soon-to-be-married man encounters an exciting stranger after his plane suffers an accident on takeoff.
9047,Unplanned,(I) (2019),R,109 min,"Biography, Drama            ",5.5,10        ,"14,320",$18.99M,"All Abby Johnson ever wanted to do was help women. As one of the youngest Planned Parenthood clinic directors in the nation, she believed in a woman's right to choose. Until the day she saw something that changed everything."
9048,Don't Be Afraid of the Dark,(2010),R,99 min,"Fantasy, Horror, Thriller            ",5.5,56        ,"49,729",$24.04M,A young girl sent to live with her father and his new girlfriend believes that she has released creatures from a sealed ash pit in the basement of her new home.
9049,Marauders,(2016),R,107 min,"Action, Crime, Thriller            ",5.5,42        ,"23,149",,"When a bank is hit by a brutal heist, all evidence points to the owner and his high-powered clients. But as a group of FBI agents dig deeper into the case - and the deadly heists continue - it becomes clear that a larger conspiracy is at play."
9050,Momentum,(I) (2015),Not Rated,96 min,"Action, Crime, Thriller            ",5.5,18        ,"16,343",,Four criminals steal diamonds from a safe-deposit box in Cape Town00including a drive containing a US senator's evil plans. He'll do anything to get it back from Alexis Olga Kurylenko.
9051,Fighting,(2009),PG-13,105 min,"Action, Crime, Drama            ",5.5,61        ,"33,708",$23.04M,"In New York City, a young counterfeiter is introduced to the world of underground street fighting by a seasoned scam artist, who becomes his manager on the bare-knuckling brawling circuit."
9052,Joe Somebody,(2001),PG,98 min,"Comedy, Drama            ",5.5,42        ,"10,875",$22.77M,"When Joe is beat up by a co-worker in front of his daughter on ""Bring Your Child To Work Day"", he decides to fight back."
9053,Horsemen,(2009),R,90 min,"Crime, Mystery, Thriller            ",5.5,,"23,685",,A recently widowed detective still grieving over his wife's death discovers a shocking connection between a serial killing spree and the Four Horsemen of the Apocalypse.
9054,White Noise,(I) (2005),PG-13,101 min,"Drama, Horror, Mystery            ",5.5,30        ,"49,876",$56.39M,An architect's desire to speak with his wife from beyond the grave becomes an obsession with supernatural repercussions.
9055,Nine Months,(1995),PG-13,103 min,"Comedy, Romance            ",5.5,47        ,"37,737",$69.70M,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse."
9056,Hell Fest,(2018),R,89 min,"Horror, Thriller            ",5.5,26        ,"18,096",$11.11M,"A masked serial killer turns a horror-themed amusement park into his own personal playground, terrorizing a group of friends while the rest of the patrons believe that it is all part of the show."
9057,Mafia!,(1998),PG-13,87 min,"Comedy, Crime            ",5.5,,"15,679",$19.88M,Takeoff on the Godfather with the son of a mafia king taking over for his dying father
9058,Valiant,(2005),G,76 min,"Animation, Adventure, Comedy            ",5.5,45        ,"23,652",$19.48M,"At the height of World War II, a tiny wood pigeon enlists in the elite Royal Homing Pigeon Service to serve Britain, as the fearsome General Von Talon (Tim Curry) and his deadly squadron of falcons patrol the English Channel. Is he a war-hero in the making?"
9059,"Welcome Home, Roscoe Jenkins",(2008),PG-13,114 min,"Comedy, Romance            ",5.5,46        ,"15,263",$42.44M,"Dr. RJ Stevens is a talk show host who visits his family in the deep south. While there he reunites with his brother Otis, his sister Betty, his cousin/rival Clyde and his childhood love interest Lucinda Allen."
9060,Breaking In,(2018),PG-13,88 min,"Action, Thriller            ",5.5,42        ,"16,353",$46.38M,A woman fights to protect her family during a home invasion.
9061,The Little Stranger,(2018),R,111 min,"Drama, Horror, Mystery            ",5.5,67        ,"10,323",$0.71M,"After a doctor is called to visit a crumbling manor, strange things begin to occur."
9062,The Final Conflict,(1981),R,108 min,Horror            ,5.5,34        ,"21,274",$20.47M,The now adult Antichrist plots to eliminate his future divine opponent while a cabal of monks plot to stop him.
9063,Picture Perfect,(1997),PG-13,101 min,"Comedy, Drama, Romance            ",5.5,44        ,"20,820",$31.06M,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met."
9064,Stolen,(2012),R,96 min,"Action, Crime, Thriller            ",5.5,43        ,"45,710",$0.30M,"A former thief frantically searches for his missing daughter, who has been kidnapped and locked in the trunk of a taxi."
9065,Father Figures,(2017),R,113 min,"Comedy, Drama            ",5.5,22        ,"20,415",$17.50M,"Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him."
9066,Open Season 2,(2008),PG,76 min,"Animation, Adventure, Comedy            ",5.5,,"25,207",,"After falling head over hooves in love with Giselle, Elliot's road to the altar takes a slight detour when Mr. Weenie is kidnapped by a group of pampered pets determined to return him to his owners."
9067,Wildling,(2018),R,92 min,"Drama, Fantasy, Horror            ",5.5,58        ,"13,967",,A blossoming teenager uncovers the dark secret behind her traumatic childhood.
9068,Diary of the Dead,(2007),R,95 min,"Fantasy, Horror, Sci-Fi            ",5.5,66        ,"48,323",$0.96M,A group of young film students run into real-life zombies while filming a horror movie of their own.
9069,The Man,(2005),PG-13,83 min,"Action, Comedy, Crime            ",5.5,33        ,"26,179",$8.33M,"Special Agent Derrick Vann is a man out to get the man who killed his partner, but a case of mistaken identity leads him to Andy Fiddler, a salesman with too many questions and a knack of getting in Vann's way."
9070,Maximum Risk,(1996),R,101 min,"Action, Thriller            ",5.5,,"23,042",$14.50M,"While seeking answers regarding the death of the twin brother he never knew he had, a French cop and his sibling's fiancée find themselves pursued by corrupt FBI agents and the Russian mafia."
