,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
58,City Lights,1931,G,87,"Comedy, Drama, Romance            ",8.5,99        ,188075,0.02,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically."
59,96,2018,Not Rated,158,"Drama, Romance            ",8.5,,32992,,Two high school sweethearts meet at a reunion after 22 years and reminisce about their past.
60,Guardians of the Galaxy Vol. 3,2023,PG-13,150,"Action, Adventure, Comedy            ",8.4,65        ,27850,,"Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful."
61,Avengers: Endgame,2019,PG-13,181,"Action, Adventure, Drama            ",8.4,78        ,1172448,858.37,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe."
62,Joker,2019,R,122,"Crime, Drama, Thriller            ",8.4,59        ,1345493,335.45,"The rise of Arthur Fleck, from aspiring stand-up comedian and pariah to Gotham's clown prince and leader of the revolution."
63,Spider-Man: Into the Spider-Verse,2018,PG,117,"Animation, Action, Adventure            ",8.4,87        ,558382,190.24,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities."
64,Raiders of the Lost Ark,1981,PG,115,"Action, Adventure            ",8.4,85        ,983391,248.16,"In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before the Nazis can obtain its awesome powers."
65,Your Name.,2016,PG,106,"Animation, Drama, Fantasy            ",8.4,79        ,284024,5.02,"Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?"
66,Aliens,1986,R,137,"Action, Adventure, Sci-Fi            ",8.4,84        ,730519,85.16,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring."
67,Avengers: Infinity War,2018,PG-13,149,"Action, Adventure, Sci-Fi            ",8.4,68        ,1116359,678.82,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.
68,Django Unchained,2012,R,165,"Drama, Western            ",8.4,81        ,1593233,162.81,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi."
69,The Shining,1980,R,146,"Drama, Horror            ",8.4,66        ,1045386,44.02,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future."
70,Oldboy,2003,R,120,"Action, Drama, Mystery            ",8.4,77        ,593886,0.71,"After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days."
71,The Dark Knight Rises,2012,PG-13,164,"Action, Drama, Thriller            ",8.4,78        ,1736204,448.14,"Eight years after the Joker's reign of chaos, Batman is coerced out of exile with the assistance of the mysterious Selina Kyle in order to defend Gotham City from the vicious guerrilla terrorist Bane."
72,Memento,2000,R,113,"Mystery, Thriller            ",8.4,81        ,1259953,25.54,A man with short-term memory loss attempts to track down his wife's murderer.
73,Come and See,1985,Not Rated,142,"Drama, Thriller, War            ",8.4,,85096,,"After finding an old rifle, a young boy joins the Soviet resistance movement against ruthless German forces and experiences the horrors of World War II."
74,Braveheart,1995,R,178,"Biography, Drama, History            ",8.4,68        ,1053302,75.60,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.
75,Das Boot,1981,R,149,"Drama, War            ",8.4,86        ,255067,11.49,A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.
76,WALL·E,2008,G,98,"Animation, Adventure, Family            ",8.4,95        ,1138978,223.81,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind."
77,Coco,2017,PG,105,"Animation, Adventure, Comedy            ",8.4,81        ,530545,209.73,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer."
78,Amadeus,1984,R,160,"Biography, Drama, Music            ",8.4,88        ,408723,51.97,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him."
79,The Lives of Others,2006,R,137,"Drama, Mystery, Thriller            ",8.4,89        ,395784,11.29,"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives."
80,Capernaum,2018,R,126,Drama            ,8.4,75        ,94477,1.66,"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect."
81,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,95,"Comedy, War            ",8.4,97        ,499125,0.28,"An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop."
82,Sunset Blvd.,1950,Passed,110,"Drama, Film-Noir            ",8.4,94        ,226258,,A screenwriter develops a dangerous relationship with a faded film star determined to make a triumphant return.
83,3 Idiots,2009,PG-13,170,"Comedy, Drama            ",8.4,67        ,409584,6.53,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots""."
84,Witness for the Prosecution,1957,Approved,116,"Crime, Drama, Mystery            ",8.4,76        ,129015,8.18,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.
85,Paths of Glory,1957,Approved,88,"Drama, War            ",8.4,90        ,201665,,"After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them."
86,The Great Dictator,1940,G,125,"Comedy, Drama, War            ",8.4,,228094,0.29,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.
87,High and Low,1963,Not Rated,143,"Crime, Drama, Mystery            ",8.4,90        ,47505,,An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.
88,Sardar Udham,2021,TV-MA,164,"Biography, Crime, Drama            ",8.4,,43916,,A biopic detailing the 2 decades that Punjabi Sikh revolutionary Udham Singh spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.
89,Asuran,2019,Not Rated,141,"Action, Drama            ",8.4,,31037,,"The teenage son of a farmer from an underprivileged caste kills a rich, upper caste landlord. Will the farmer, a loving father and a pacifist by heart, be able to save his hot-blooded son is the rest of the story."
90,Drishyam 2,2021,,152,"Crime, Drama, Thriller            ",8.4,,38884,,A gripping tale of an investigation and a family which is threatened by it. Will Georgekutty be able to protect his family this time?
91,Top Gun: Maverick,2022,PG-13,130,"Action, Drama            ",8.3,78        ,578672,718.73,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it."
92,Good Will Hunting,1997,R,126,"Drama, Romance            ",8.3,70        ,999442,138.43,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life."
93,Inglourious Basterds,2009,R,153,"Adventure, Drama, War            ",8.3,69        ,1486093,120.54,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same."
94,Requiem for a Dream,2000,R,102,Drama            ,8.3,71        ,859232,3.64,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.
95,Heat,1995,R,170,"Action, Crime, Drama            ",8.3,76        ,671153,67.44,A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.
96,Scarface,1983,R,170,"Crime, Drama            ",8.3,65        ,862646,45.60,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed."
97,Star Wars: Episode VI - Return of the Jedi,1983,PG,131,"Action, Adventure, Fantasy            ",8.3,58        ,1073888,309.13,"After rescuing Han Solo from Jabba the Hutt, the Rebels attempt to destroy the second Death Star, while Luke struggles to help Darth Vader back from the dark side."
98,American Beauty,1999,R,122,Drama            ,8.3,84        ,1171211,130.10,A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.
99,A Clockwork Orange,1971,R,136,"Crime, Sci-Fi            ",8.3,77        ,845553,6.21,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned."
100,Full Metal Jacket,1987,R,116,"Drama, War            ",8.3,78        ,756448,46.36,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.
101,Eternal Sunshine of the Spotless Mind,2004,R,108,"Drama, Romance, Sci-Fi            ",8.3,89        ,1028249,34.40,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever."
102,2001: A Space Odyssey,1968,G,149,"Adventure, Sci-Fi            ",8.3,84        ,683171,56.95,"After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins - a spacecraft manned by two men and the supercomputer H.A.L. 9000."
103,The Hunt,2012,R,115,Drama            ,8.3,77        ,339915,0.69,"A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie."
104,Hamilton,2020,PG-13,160,"Biography, Drama, History            ",8.3,89        ,100602,,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast."
105,Reservoir Dogs,1992,R,99,"Crime, Thriller            ",8.3,81        ,1039730,2.83,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant."
106,Toy Story,1995,G,81,"Animation, Adventure, Comedy            ",8.3,96        ,1014531,191.80,A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.
107,Vertigo,1958,PG,128,"Mystery, Romance, Thriller            ",8.3,100        ,409837,3.20,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed."
108,Once Upon a Time in America,1984,R,229,"Crime, Drama            ",8.3,75        ,359134,5.32,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan 35 years later, where he must once again confront the ghosts and regrets of his old life."
109,Up,2009,PG,96,"Animation, Adventure, Comedy            ",8.3,88        ,1065704,293.00,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway."
110,Citizen Kane,1941,PG,119,"Drama, Mystery            ",8.3,100        ,449538,1.59,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance: 'Rosebud.'"
111,Amélie,2001,R,122,"Comedy, Romance            ",8.3,69        ,768080,33.23,"Amélie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love."
112,Incendies,2010,R,131,"Drama, Mystery            ",8.3,80        ,183048,6.86,Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.
113,Princess Mononoke,1997,PG-13,134,"Animation, Action, Adventure            ",8.3,76        ,405120,2.38,"On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, the Mononoke Hime."
114,To Kill a Mockingbird,1962,Approved,129,"Crime, Drama            ",8.3,88        ,321508,,"Atticus Finch, a widowed lawyer in Depression-era Alabama, defends a Black man against an undeserved rape charge, and tries to educate his young children against prejudice."
115,Toy Story 3,2010,G,103,"Animation, Adventure, Comedy            ",8.3,92        ,852403,415.00,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home."
116,The Sting,1973,PG,129,"Comedy, Crime, Drama            ",8.3,83        ,268909,159.60,Two grifters team up to pull off the ultimate con.
117,Lawrence of Arabia,1962,Approved,218,"Adventure, Biography, Drama            ",8.3,100        ,300261,44.82,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks."
118,North by Northwest,1959,Approved,136,"Action, Adventure, Mystery            ",8.3,98        ,333778,13.28,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt."
119,Metropolis,1927,Not Rated,153,"Drama, Sci-Fi            ",8.3,98        ,177811,1.24,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences."
120,Singin' in the Rain,1952,G,103,"Comedy, Musical, Romance            ",8.3,99        ,248170,8.82,A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.
121,A Separation,2011,PG-13,123,Drama            ,8.3,95        ,248918,7.10,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.
122,Kantara,2022,Not Rated,148,"Action, Adventure, Drama            ",8.3,,94337,,"When greed paves the way for betrayal, scheming and murder, a young tribal reluctantly dons the traditions of his ancestors to seek justice."
123,Dangal,2016,Not Rated,161,"Action, Biography, Drama            ",8.3,,196574,12.39,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.
124,The Apartment,1960,Approved,125,"Comedy, Drama, Romance            ",8.3,94        ,186037,18.60,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue."
125,M,1931,Passed,99,"Crime, Mystery, Thriller            ",8.3,,161293,0.03,"When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt."
126,Ikiru,1952,Not Rated,143,Drama            ,8.3,92        ,81433,0.06,A bureaucrat tries to find meaning in his life after he discovers he has terminal cancer.
127,Judgment at Nuremberg,1961,Approved,179,"Drama, War            ",8.3,60        ,79668,,"In 1948, an American court in occupied Germany tries four Nazis judged for war crimes."
128,Double Indemnity,1944,Passed,107,"Crime, Drama, Film-Noir            ",8.3,95        ,160432,5.72,"A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator."
129,Like Stars on Earth,2007,PG,165,"Drama, Family            ",8.3,,197439,1.22,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school."
130,K.G.F: Chapter 2,2022,Not Rated,168,"Action, Crime, Drama            ",8.3,,138963,6.60,"In the blood-soaked Kolar Gold Fields, Rocky's name strikes fear into his foes. While his allies look up to him, the government sees him as a threat to law and order. Rocky must battle threats from all sides for unchallenged supremacy."
131,Bicycle Thieves,1948,Not Rated,89,Drama            ,8.3,,167082,0.33,"In post-war Italy, a working-class man's bicycle is stolen, endangering his efforts to find work. He and his son set out to find it."
132,Vikram,2022,,175,"Action, Crime, Thriller            ",8.3,,63395,,"A high-octane action film where a special investigator is assigned a case of serial Killings, he finds the case is not what it seems to be and leading down this path is only going to end in a war between everyone involved."
133,Raatchasan,2018,Not Rated,170,"Action, Crime, Drama            ",8.3,,46713,,A sub-inspector sets out in pursuit of a mysterious serial killer who targets teen school girls and murders them brutally.
134,Ayla: The Daughter of War,2017,,125,"Biography, Drama, History            ",8.3,,41433,,"Sergeant Süleyman finds a little girl on a battlefield during the Korean War. He takes her and names her Ayla. Fifteen months later, Süleyman's brigade is told they will be returning to Turkey, and he is reluctant to leave her behind."
135,The Kid,1921,Passed,68,"Comedy, Drama, Family            ",8.3,,128973,5.45,"The Tramp cares for an abandoned child, but events put their relationship in jeopardy."
136,Shershaah,2021,TV-14,135,"Action, Biography, Drama            ",8.3,,124316,,"Shershaah is the story of PVC awardee Indian soldier Capt. Vikram Batra, whose bravery and unflinching courage in chasing the Pakistani soldiers out of Indian territory contributed immensely in India finally winning the Kargil War in 1999."
137,Chhichhore,2019,Not Rated,143,"Comedy, Drama, Romance            ",8.3,,57428,0.90,"A tragic incident forces Anirudh, a middle-aged man, to take a trip down memory lane and reminisce his college days along with his friends, who were labelled as losers."
138,Drishyam,2013,Not Rated,160,"Crime, Drama, Thriller            ",8.3,,42539,,A man goes to extreme lengths to save his family from punishment after the family commits an accidental crime.
139,John Wick: Chapter 4,2023,R,169,"Action, Crime, Thriller            ",8.2,78        ,140287,,"John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes."
140,The Wolf of Wall Street,2013,R,180,"Biography, Comedy, Crime            ",8.2,75        ,1455929,116.90,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government."
141,Spider-Man: No Way Home,2021,PG-13,148,"Action, Adventure, Fantasy            ",8.2,71        ,790183,804.75,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man."
142,Jurassic Park,1993,PG-13,127,"Action, Adventure, Sci-Fi            ",8.2,68        ,1010684,402.45,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.
143,Taxi Driver,1976,R,114,"Crime, Drama            ",8.2,94        ,859868,28.26,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action."
144,1917,2019,R,119,"Action, Drama, War            ",8.2,78        ,617001,159.23,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
145,Shutter Island,2010,R,138,"Mystery, Thriller            ",8.2,63        ,1354501,128.01,"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane."
146,No Country for Old Men,2007,R,122,"Crime, Drama, Thriller            ",8.2,92        ,997879,74.28,Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.
147,Indiana Jones and the Last Crusade,1989,PG-13,127,"Action, Adventure            ",8.2,65        ,768924,197.17,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers."
148,Unforgiven,1992,R,130,"Drama, Western            ",8.2,85        ,419690,101.16,"Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner Ned Logan and a young man, The ""Schofield Kid."""
149,Finding Nemo,2003,G,100,"Animation, Adventure, Comedy            ",8.2,90        ,1063264,380.84,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home."
150,Green Book,2018,PG-13,130,"Biography, Comedy, Drama            ",8.2,69        ,515843,85.08,A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.
151,The Thing,1982,R,109,"Horror, Mystery, Sci-Fi            ",8.2,57        ,436926,13.78,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.
152,Kill Bill: Vol. 1,2003,R,111,"Action, Crime, Drama            ",8.2,69        ,1137360,70.10,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her."
153,There Will Be Blood,2007,R,158,Drama            ,8.2,93        ,600366,40.22,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business."
154,Howl's Moving Castle,2004,PG,119,"Animation, Adventure, Family            ",8.2,82        ,409605,4.71,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle."
155,Batman Begins,2005,PG-13,140,"Action, Crime, Drama            ",8.2,70        ,1498395,206.85,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption."
156,Casino,1995,R,178,"Crime, Drama            ",8.2,73        ,532740,42.44,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite."
157,The Sixth Sense,1999,PG-13,107,"Drama, Mystery, Thriller            ",8.2,64        ,1008568,293.51,"A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist."
158,The Truman Show,1998,PG,103,"Comedy, Drama            ",8.2,90        ,1112413,125.62,An insurance salesman discovers his whole life is actually a reality TV show.
159,Snatch,2000,R,102,"Comedy, Crime            ",8.2,55        ,871571,30.33,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond."
160,A Beautiful Mind,2001,PG-13,135,"Biography, Drama            ",8.2,72        ,947936,170.74,"After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish."
161,L.A. Confidential,1997,R,138,"Crime, Drama, Mystery            ",8.2,91        ,591802,64.62,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice."
162,Die Hard,1988,R,132,"Action, Thriller            ",8.2,72        ,899226,83.01,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.
163,The Father,2020,PG-13,97,"Drama, Mystery            ",8.2,88        ,166327,,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality."
164,Downfall,2004,R,156,"Biography, Drama, History            ",8.2,82        ,361565,5.51,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII."
165,Gone with the Wind,1939,Passed,238,"Drama, Romance, War            ",8.2,97        ,321694,198.68,American motion picture classic in which a manipulative woman and a roguish man conduct a turbulent romance during the Civil War and Reconstruction periods.
166,Chinatown,1974,R,130,"Drama, Mystery, Thriller            ",8.2,92        ,333739,8.49,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder."
167,Pan's Labyrinth,2006,R,118,"Drama, Fantasy, War            ",8.2,98        ,679448,37.63,"In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world."
168,V for Vendetta,2005,R,132,"Action, Drama, Sci-Fi            ",8.2,62        ,1138330,70.51,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman."
169,Warrior,2011,PG-13,140,"Action, Drama, Sport            ",8.2,71        ,480773,13.66,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother."
170,Monty Python and the Holy Grail,1975,PG,91,"Adventure, Comedy, Fantasy            ",8.2,91        ,550491,1.23,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles."
171,Demon Slayer the Movie: Mugen Train,2020,R,117,"Animation, Action, Adventure            ",8.2,72        ,63459,47.70,"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair."
172,Some Like It Hot,1959,Passed,121,"Comedy, Music, Romance            ",8.2,98        ,272456,25.00,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in."
173,The Great Escape,1963,Approved,172,"Adventure, Drama, History            ",8.2,86        ,248907,12.10,Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.
174,The Secret in Their Eyes,2009,R,129,"Drama, Mystery, Romance            ",8.2,80        ,213570,6.39,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.
175,The Elephant Man,1980,PG,124,"Biography, Drama            ",8.2,78        ,247103,,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication."
176,Ran,1985,R,162,"Action, Drama, War            ",8.2,97        ,128676,4.14,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him."
